Degree_Stream,CGPA,Technical_Skills,Aptitude_Score,Communication_Skills,Internships,Projects,Certifications,Coding_Score,Job_Ready
Information Technology,6.270734830398852,55.52633406252003,76.26197634731943,,0,1,1,59.54372611904154,0
Electronics,7.196918218328207,68.79747857056972,87.86628782160216,91.42130800995157,0,3,1,70.07341546924344,1
Electronics,6.002660181642181,77.30516018918684,57.72092460009882,64.45526496325425,0,1,1,75.1616002059468,0
Electronics,9.458893564717963,64.49581152944431,86.3816017597364,100.0,2,1,2,76.61010377266983,1
Electronics,5.783830346447241,,61.78142043689597,33.96688740437536,2,1,2,40.92950548326723,0
Computer Science,6.97194661596362,57.25355534168642,49.9620639374708,77.48882216946383,0,3,4,44.45979539590192,0
Computer Science,7.656888692743309,62.05300124857854,80.86204838971746,85.99751005197805,0,1,0,46.1985081211293,0
Mechanical,9.229527946879339,61.9121085367949,89.36137636183642,81.04419022889444,0,3,1,98.57267601787929,1
Information Technology,5.776965418584672,53.80132480189641,100.0,61.32159692037833,0,3,0,70.16385878343809,0
Computer Science,8.895796502585952,62.348387553263265,52.004121023646796,59.77205332379931,0,1,2,69.26631440770034,1
Information Technology,7.512279673223505,41.7707255170438,80.48379527621184,72.99461307957063,0,2,2,67.32471506367477,0
Mechanical,6.322189618742459,57.63269379286843,63.85298134309701,79.68358075973725,0,0,0,33.58413192761002,0
Mechanical,8.054524169115926,60.726867599454934,81.75038065786048,75.84452185308254,1,2,1,98.76380941554078,1
Information Technology,7.738871634688164,61.157303712569295,47.942656731531244,83.72104203428101,1,2,1,69.5837506157392,0
Electronics,6.7797397474094465,61.377538311938316,,46.66034077279877,1,2,0,74.46320225309906,0
Information Technology,7.583762501988023,64.07353700209806,58.36187765250274,60.90012237577458,0,0,2,24.68957422168396,0
Information Technology,7.037623683765888,72.19162277129095,71.18446068502126,48.07971322177242,0,0,0,75.59287704723036,1
Information Technology,7.636220814301498,78.11775611198784,60.38378100192467,58.04997003044945,0,2,2,52.87575099744746,1
Electronics,8.294556809425256,55.25352159727599,79.88581515870129,83.2739760526575,0,0,1,33.544340505475255,0
Information Technology,9.403220179374422,46.951987169162834,85.40341927386872,66.94371057305412,1,2,1,40.92472668256405,0
Computer Science,6.014621401407781,49.36933381635345,78.99366311868033,100.0,1,1,1,34.70211583093268,0
Information Technology,10.0,57.69195618207609,94.28181459491302,68.48131460941491,0,3,3,34.36431609770779,0
Information Technology,5.157494640572998,59.72118023275237,76.23739944183015,66.07445385043525,1,1,0,61.2109564072842,0
Information Technology,7.3178578859573005,53.45005900703814,51.746549344897495,66.9112925499239,2,0,1,52.26474422536698,0
Computer Science,8.205980647781491,45.558250036251586,90.45064770307509,53.51944352852115,0,3,2,66.68138724322775,0
Information Technology,7.837190241282039,58.15818758788718,60.92265646591004,63.95894097720331,1,1,2,93.51951742136009,1
Computer Science,6.752760576215287,67.72139930170957,83.65627749528355,85.30018448800962,0,3,2,57.40992572745325,0
Electronics,7.25025329957127,73.92544198753347,93.60601324832659,67.0514720262999,0,3,2,15.102214120831459,0
Information Technology,6.9083988784094,56.63865420337518,76.85032016095599,50.71772486209751,0,2,0,55.16083576904367,0
Electronics,6.792762291666946,58.80503266784849,47.55761780253025,48.348476831384566,1,1,1,83.86788872795744,0
Electronics,8.51952251642523,51.09952536729034,56.22681750235313,56.89636595001482,0,2,0,58.281210550063406,0
Information Technology,7.928418583158057,64.52841244437835,89.84116700327704,66.32954181939584,3,2,2,90.58661307383404,1
Computer Science,6.668508485687215,52.27357048713778,67.46315971535775,86.48455763857271,0,3,2,69.05883186275638,0
Information Technology,8.579519850519901,73.596917198618,71.19360302413249,40.87120445540414,1,1,2,23.234605312052217,0
Mechanical,7.868759425051931,38.21200262098833,81.38236624245414,59.24312699800239,2,2,1,62.19164500876717,0
Computer Science,8.475434542606752,59.60555491321307,80.44484293120485,67.59758034983142,0,1,0,65.94002588529457,1
Computer Science,8.255554610308335,69.51661008787613,74.18199718578191,31.993296182670168,0,3,1,81.60711602547288,1
Mechanical,6.505205986893513,67.75751774483757,66.86997443169301,49.99523090660468,0,1,2,96.39273143223137,1
Electronics,6.827782751763636,100.0,65.30997331401464,52.762006284748644,1,0,0,78.15451039417398,1
Information Technology,8.396752326147913,70.24700036851861,,50.672533270691034,1,1,3,68.80959594774434,1
Information Technology,8.232444318520157,49.93918104736985,78.3035429660169,68.45401181038966,3,2,0,73.52376543156693,0
Information Technology,7.474918087243022,63.5680362936639,66.14049999073316,62.10992702896765,2,1,0,56.63986387100865,0
Information Technology,7.640792859970539,38.35630499800322,86.23168469489711,55.004850153181344,0,2,1,30.74244326385142,0
Information Technology,9.03319787494611,63.791003760548584,68.06448827305324,72.70332727794742,1,0,2,60.82992172445721,1
Information Technology,6.790114333397004,52.50415914498862,57.2250673849841,96.01534491763249,1,1,5,67.30580654917812,0
Information Technology,8.156516857404045,78.73085413340243,58.61543951644983,94.50661730135154,2,2,2,35.92684748176154,0
Computer Science,7.257368817079327,56.756895881066974,55.31888745535351,30.390108102877946,0,2,0,86.53243278999884,0
Computer Science,7.238782556127336,63.2485112630713,65.91384975094469,75.38729930903251,3,2,0,80.10822030964863,1
Electronics,8.81853222238463,55.46663237893395,88.5058641750429,61.795580778850905,0,3,0,32.564771694242616,0
Computer Science,8.490499618785636,91.08277027779997,57.92357228454237,67.79279617157641,0,4,1,87.31664577579748,1
Electronics,8.476211563200767,60.18135850823133,72.82713641527154,57.83090539623412,1,3,2,53.83371261580306,1
Computer Science,9.066574568585194,92.48835565218803,60.149659815588805,,0,2,0,44.43016869763303,0
Computer Science,7.525204609959311,77.212276431774,66.09536438092843,67.72533312929633,0,0,5,81.58555385493052,0
Computer Science,8.318343565553956,,47.34938182022122,54.57886836771938,0,4,0,58.978911744798836,1
Computer Science,7.127679892087853,70.5309972097628,66.69192656265194,48.86538413914675,1,3,1,97.98370641673739,1
Computer Science,7.88899962298613,70.90695947324377,67.09441930292557,56.923477712849284,2,0,3,42.94223912226498,0
Computer Science,7.343828334758778,36.08491130981585,78.10431916053543,69.21666676022178,3,1,1,25.366849520546907,0
Information Technology,7.616395157991262,60.81674908773865,73.34921369883055,75.78193415031676,0,4,1,54.39123437667717,1
Computer Science,8.214188430524297,77.67736956776483,52.024118125719326,80.36028159212263,0,4,4,75.78444998120946,1
Computer Science,6.518135180119833,64.26654224788842,86.26297366065315,56.10457958479557,2,1,0,41.457140289289136,0
Information Technology,10.0,43.922152297946376,73.15454560332994,70.10920221144926,0,4,0,33.39799234400242,0
Information Technology,6.292779142200358,64.21393324133795,72.9759027576623,82.32504665515937,0,3,2,64.57854805405508,0
Computer Science,6.042973664654721,90.56158274383237,69.86226469922292,85.9807081125943,1,0,1,30.72625579664967,1
Computer Science,8.889733048200082,83.70337573302079,62.23363829166671,63.941008625632605,1,3,0,66.13385399226827,1
Computer Science,8.449995232755523,64.06993985950952,73.26703509623088,61.023228951086985,0,0,1,53.18753897543646,0
Electronics,8.248943780462586,79.2717391558713,77.13382653892873,68.44023620905506,0,1,0,69.88932976704747,0
Information Technology,8.254014611117135,59.50239469447922,43.79656462981668,44.3052654878467,0,3,1,32.32342392150797,0
Computer Science,7.485303872583702,39.441926197599216,61.91858743980856,61.515028801360856,0,3,0,85.96326302887807,0
Mechanical,6.423294754217002,51.133010178056686,66.17579544394616,78.40255517251634,0,1,1,56.3393103001262,0
Mechanical,7.590965469832471,88.44333152762297,73.84255908541417,76.55504832998662,0,5,0,75.27045335809646,1
Computer Science,6.687405946185466,60.89010377256044,87.89966508890689,60.13518312145,0,5,0,79.19750922569779,1
Computer Science,8.670143680101301,61.34924030937473,58.423887781048265,68.918927619569,0,2,0,36.85110095268088,0
Computer Science,7.323531142197433,60.502427055876794,62.53057229773237,50.15629387476762,1,0,0,77.64515019216152,0
Electronics,6.509403363848986,93.56204884359511,62.311988340301745,77.66285866805045,2,1,2,31.498664497113488,0
Information Technology,7.114336990016408,89.38938373043095,57.97708614843188,63.599214149543485,1,4,0,32.597245144802145,0
Computer Science,7.9955177451307495,98.281703501722,64.79220257331606,60.03287386946952,3,1,0,99.27998471976869,1
Mechanical,6.82353053663523,62.61432184399923,81.56203329981956,58.48897095031904,0,1,1,82.2370673759325,0
Information Technology,6.513335525320282,69.43436733120643,54.19246756953481,63.867910395802554,0,2,0,100.0,0
Information Technology,7.792424653790294,42.250361758688136,76.41721592729355,56.93820239122474,1,1,1,52.59571938784179,0
Electronics,7.793959885330468,87.15401639177412,44.471466549724965,76.84657464804614,0,1,0,62.048573281560174,1
Electronics,6.891668189554644,47.48330673098098,61.57993005336691,57.88489613570875,1,2,1,70.54709493504727,0
Computer Science,6.934754033258013,68.25163345643944,65.05766049673021,93.67335372849286,0,0,0,59.75608866812211,0
Information Technology,7.778459924829163,48.540462085507336,95.12289509371097,91.37378906266486,2,1,3,45.077279586081914,0
Information Technology,5.762298790203211,56.16699759891956,65.87796542870969,48.95221718261892,1,0,1,42.07830604239902,0
Computer Science,5.8110434707481335,52.441063534254496,36.98134789823622,66.25467684972705,3,2,2,64.27724465657899,1
Computer Science,6.637866934497077,55.881871089862734,40.01666639708125,53.28818081594849,0,1,2,38.6628031667539,0
Computer Science,7.243863417945783,56.91315945276532,70.51044379520022,59.120343862605,0,0,2,38.10273015266295,0
Electronics,7.873089078717605,56.775968076123846,79.20656283684863,100.0,1,1,2,67.87144022309185,0
Electronics,9.270427460339462,77.50000867670461,75.6318378644088,59.46371449191562,1,0,2,58.096812970287694,0
Electronics,8.529191547842423,48.4270581040622,72.51355158701486,71.48406866739371,0,1,1,78.7441254116337,1
Mechanical,7.308073764043887,68.308121405208,87.433893962585,74.743783292149,0,0,0,51.50177179834316,1
Computer Science,7.477180550516773,83.26938728458337,61.90613168894303,46.98867129530167,2,4,2,48.37488100048929,1
Information Technology,6.296964762434629,57.30205453229906,83.42365834040238,49.60828146063431,0,3,0,68.47106792070942,0
Information Technology,7.477784236809132,54.23121663878597,45.51977672460374,43.291597314653856,1,0,1,43.75950250892346,0
Information Technology,7.153609633295835,61.542130622296234,56.42578250592901,49.05252678984001,1,4,2,46.837445488866294,0
Electronics,7.8872622724057075,82.69587812541066,42.89437907602276,13.69945803229072,1,1,0,47.6309121924117,0
Information Technology,6.507322867737212,67.91161446430037,65.87732048995312,,3,1,0,55.80595787408894,1
Information Technology,8.123215817089406,57.03178558088602,69.30608174100486,100.0,0,3,0,95.44873086591805,1
Information Technology,9.339286695603093,72.2581497678206,71.71152238339779,67.66077330265749,1,2,1,32.46422350085686,0
Electronics,7.369487821851771,48.46561775245365,70.92825029330703,39.50716053186907,1,1,3,85.91015164234918,0
Computer Science,7.98205406651873,75.22039265664422,56.08670003782408,53.43002510780094,0,0,4,74.75573512579834,1
Mechanical,8.328172790053335,71.12910961552652,67.14638733380177,56.740216789550054,0,2,0,91.33957694739986,0
Computer Science,7.0185354337369965,60.38287293291674,47.53829997091377,46.68347401015924,1,4,3,100.0,1
Computer Science,7.7689109781725,52.421213023291536,90.44843462698375,80.48328749111282,1,0,1,88.62906041575711,1
Computer Science,7.5151108809381535,51.69978616574814,65.44560890652998,79.58468079875601,0,1,0,78.51333895815722,1
Electronics,7.617211318258598,73.02226004518866,62.66670821434463,44.20186771128212,1,1,1,33.75007296749964,0
Mechanical,6.57238825937344,83.43470753733592,93.83410492666124,78.05145880005514,1,2,4,36.27555476977914,0
Mechanical,7.529412209110731,55.44038379456808,51.36630199676156,92.48262794439077,1,4,1,67.20380368730443,1
Information Technology,8.097597949494538,71.87580055327227,53.11619328952047,99.24604769413207,0,2,3,26.038477041608708,0
Information Technology,9.24137232935405,33.69459472096897,53.556695126971526,100.0,1,1,0,72.30878502582439,1
Information Technology,8.651124991302249,56.230734040142,68.98192927450778,48.76413231002245,0,1,0,17.30156218477977,0
Mechanical,10.0,64.53411600693647,76.47447444456397,100.0,1,0,3,83.0446677112923,1
Computer Science,6.579182924534341,51.354748745272495,81.09513202176751,,0,2,1,53.56599376132803,0
Information Technology,8.546784764064814,50.95240437815606,100.0,54.335621803150744,2,2,0,62.53193890940378,1
Information Technology,7.720010406886022,54.98330665296671,36.258513186988544,70.88730274780121,0,1,1,45.03255407159035,0
Computer Science,10.0,69.38289092489559,79.13103383686625,54.52289598632578,0,0,0,22.029471795548552,0
Computer Science,6.5300420575738185,62.19006472390438,61.64304141141653,,1,0,1,84.69390558388524,1
Information Technology,6.492333789383069,31.426531500125417,61.2037727666684,41.23861062072857,0,1,1,86.71402789909428,0
Mechanical,6.780728825467174,33.18949771047401,60.70341807619184,60.702453162858184,1,0,1,52.97024469592604,0
Mechanical,4.951325130828232,55.89702233214237,56.3684549378804,88.14048021851023,0,1,2,73.23859129468016,0
Information Technology,6.8690939739830865,71.86529879080328,95.26787251905178,63.972896754239194,1,3,1,52.18217159579192,0
Mechanical,6.5890408061355625,23.78742735912148,82.63445990520854,67.54872416131789,0,1,0,65.76979688532492,0
Computer Science,7.680472543771449,57.50404735772554,70.34793967836062,73.5546548849116,2,3,2,75.1827839784022,1
Electronics,7.910107170932592,57.106282152238684,90.265236287305,86.07190932771789,2,4,1,71.10169849147746,1
Information Technology,9.751405007059063,85.82506667312671,47.31206552051687,35.20595518059021,1,0,0,86.8193922681869,1
Electronics,8.64050860582326,59.22467282430704,50.039423030036104,75.52143293307383,2,1,2,70.37761351410671,1
Electronics,6.807715613205116,70.74483477111393,37.330484017079684,60.17349549364826,0,3,2,60.561692340771906,1
Computer Science,6.421902394381971,67.11885710131195,,67.99948211561309,0,0,2,44.77162064245156,0
Mechanical,8.090303005807806,33.04150280289199,72.4254779005713,84.07910305572277,0,0,3,50.429892393521584,0
Computer Science,5.915720151575229,76.52310824947605,71.54287866898501,,0,2,0,76.20102793450032,0
Electronics,9.697750519025224,68.23094758184432,72.24012866589821,46.77240005402439,0,1,0,29.96346962171763,0
Computer Science,8.915328144865544,72.62402959511884,48.83414753400877,30.162260725151487,1,0,1,82.11614606825593,1
Electronics,6.936989217474355,100.0,82.04732113921033,55.115139048252026,2,2,2,54.377125479709335,1
Computer Science,5.444238565090947,33.73830590752117,73.59441277358496,88.9477821988187,1,2,1,43.6278819118422,0
Information Technology,9.124646848998497,90.87044974641663,80.99581422198997,62.82943060747755,0,3,0,38.025516464370654,1
Mechanical,7.362552185696859,60.688287208994666,41.60856733614922,40.87775187821386,1,1,1,73.48735571296774,1
